Rank	Soil	Compartment	OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	Kingdom	Phylum	Class	Order	Family	Genus	Species	Clustering	Assignment	PhyClass
101	OTU	A	RS	256507	3.81574896376801	4.65034052537913	0.764648626052275	6.0816698898524	1.18937250169528e-09	5.8160315332899e-06	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
102	OTU	A	RS	1060353	6.0376172505167	2.1329087511485	0.352297221511838	6.05428774599868	1.41040304603071e-09	6.89687089509019e-06	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
103	OTU	A	RS	4480593	106.12917075959	-1.38595589189222	0.311128385449668	-4.45461088318613	8.40454842022747e-06	0.0410982417749123	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
104	OTU	A	RS	1640195	4.39232172006136	3.36591749589463	0.618040265989963	5.44611359666538	5.14822647287256e-08	0.000251748274523468	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
105	OTU	A	RS	452924	1.37512377776948	2.7540621400457	0.59823835508828	4.60362014006824	4.15209491451704e-06	0.0203037441319883	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
106	OTU	A	RS	1857346	4.49650752725997	-1.78698557601077	0.403412262081656	-4.42967590223884	9.43748094973441e-06	0.0461492818442013	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	unclassified	unclassified	Reference	Microbial	Acidobacteria
107	OTU	A	RS	778968	3.20082744254316	3.71241978892066	0.397700716965153	9.33470730767112	1.01270666857535e-20	4.95213560933345e-17	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
108	OTU	A	RS	843254	5.43091905682548	4.4996896043601	0.730857433393913	6.15672687827051	7.426375855473e-10	3.6314977933263e-06	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Pleomorphomonas	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
109	OTU	A	RS	1078248	16.9870481471196	4.78760940062684	0.815045443611336	5.87403983195552	4.25301111504849e-09	2.07972243525871e-05	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified	Reference	Microbial	Firmicutes
110	OTU	A	RS	823024	3.70004206586367	4.79959185367704	0.71312574252548	6.73035843115079	1.6924564747974e-11	8.27611216175928e-08	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus	Reference	Microbial	Firmicutes
111	OTU	A	RS	822195	2.35558752207191	-3.17316292269821	0.718573647993973	-4.41591885752652	1.00581811962898e-05	0.049184506049857	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
112	OTU	A	RS	1074625	15.7485935174393	2.26298864246962	0.440468442376853	5.13768621029487	2.78141809009004e-07	0.00136011344605403	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Actinotalea	unclassified	Reference	Microbial	Actinobacteria
113	OTU	A	RS	105210	8.2582406685413	4.06684814882488	0.838240291465664	4.85164956902035	1.22438821458296e-06	0.00598725836931066	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	unclassified	Reference	Microbial	Actinobacteria
114	OTU	A	RS	963779	36.3858319461508	3.92004988727066	0.721023442123993	5.43678562755597	5.42503429659399e-08	0.000265284177103446	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
115	OTU	A	RS	583086	16.0247576121646	-3.87702946779803	0.805153925801577	-4.81526493699726	1.47004719213328e-06	0.00718853076953173	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Sporomusa	unclassified	Reference	Microbial	Firmicutes
116	OTU	A	RS	706798	2.36562447578058	6.48719511013249	1.23482006950561	5.25355496751021	1.49191122515096e-07	0.00072954458909882	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharopolyspora	unclassified	Reference	Microbial	Actinobacteria
117	OTU	A	RS	925200	7.44564047620066	1.56263923690029	0.314180905762572	4.97369257086928	6.56894558260975e-07	0.00321221438989617	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
118	OTU	A	RS	4306228	91.0124221529128	-2.0762704979045	0.255837177720578	-8.11559334887665	4.83416939392906e-16	2.36390883363131e-12	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	unclassified	Reference	Microbial	Acidobacteria
119	OTU	A	RS	649954	21.0138644171404	-2.00651805853281	0.334764584017863	-5.99381820636602	2.04970501447382e-09	1.0023057520777e-05	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	unclassified	unclassified	Reference	Microbial	Acidobacteria
120	OTU	A	RS	324217	1.75207291553082	3.98756839071287	0.551152163126491	7.23496823108306	4.65638124440288e-13	2.27697042851301e-09	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
121	OTU	A	RS	937735	2.18293289686725	1.69886950780157	0.30544842284598	5.56188665822056	2.66873606780738e-08	0.000130501193715781	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
122	OTU	A	RS	140200	3.06269646634489	-3.21650068507652	0.620379628005401	-5.18472970400072	2.16328373404288e-07	0.00105784574594697	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	BSV43	unclassified	Reference	Microbial	Firmicutes
123	OTU	A	RS	262773	0.750321059337387	-2.46874710175871	0.510583971485866	-4.83514414793385	1.3304918631496e-06	0.00650610521080156	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophorhabdaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
124	OTU	A	RS	277231	0.770761179024367	6.14855436739787	1.07061006931528	5.74303805243513	9.29928188538328e-09	4.54734884195242e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha	unclassified	Reference	Microbial	Actinobacteria
125	OTU	A	RS	271056	18.2210321074123	-2.41435321318182	0.495060062553628	-4.87688948433462	1.07771775540304e-06	0.00527003982392085	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified	unclassified	Reference	Microbial	Firmicutes
126	OTU	A	RS	28793	1.19198921890283	-2.87768467123062	0.571859735896246	-5.03215122624532	4.85006430595037e-07	0.00237168144560973	Bacteria	WS3	PRR-12	Sediment-1	unclassified	unclassified	unclassified	Reference	Microbial	WS3
127	OTU	A	RS	954340	10.8880031537175	6.40183275895649	0.512632410989145	12.4881545171986	8.66400725826313e-36	4.23669954929067e-32	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
128	OTU	A	RS	351494	28.1410543963412	8.34618907107309	1.31310458647764	6.35607335243684	2.06976220259881e-10	1.01211371707082e-06	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	unclassified	Reference	Microbial	Actinobacteria
129	OTU	A	RS	564505	3.2278681464662	-2.5029157835678	0.439517137721145	-5.69469440155437	1.23593091667205e-08	6.04370218252634e-05	Bacteria	Acidobacteria	BPC102	B110	unclassified	unclassified	unclassified	Reference	Microbial	Acidobacteria
130	OTU	A	RS	206278	42.017465823609	1.91428785759422	0.257755021535534	7.42677231345543	1.11279667768537e-13	5.44157575388147e-10	Bacteria	Chloroflexi	Ellin6529	unclassified	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
131	OTU	A	RS	684229	0.991305394501873	-2.80277339094342	0.550923024585295	-5.08741378716781	3.62979301178246e-07	0.00177496878276162	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	unclassified	unclassified	unclassified	Reference	Microbial	Planctomycetes
132	OTU	A	RS	590445	1.38345538669438	-2.70983665151394	0.488355700450047	-5.54889939651913	2.87473529421819e-08	0.00014057455588727	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	OPB35	unclassified	unclassified	Reference	Microbial	Verrucomicrobia
133	OTU	A	RS	615907	42.7948748424838	-2.29744005749618	0.334986448563165	-6.85830745497447	6.96811668361499e-12	3.40740905828773e-08	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	unclassified	Reference	Microbial	Acidobacteria
134	OTU	A	RS	112962	19.6724134002086	3.3477462891924	0.577267448563155	5.79929857040284	6.65928746653863e-09	3.25639157113739e-05	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
135	OTU	A	RS	349986	1.25789801024974	2.83351992280482	0.479722333126294	5.90658330275996	3.49275720038747e-09	1.70795827098947e-05	Bacteria	Chloroflexi	Thermomicrobia	AKYG1722	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
136	OTU	A	RS	268621	1.52355439480776	-2.18550973221362	0.462015411298688	-4.73038275080549	2.24096925493957e-06	0.0109583396566545	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophorhabdaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
137	OTU	A	RS	826904	8.46961701174567	2.01333363697727	0.354702095076864	5.67612558516459	1.37779644187244e-08	6.73742460075625e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
138	OTU	A	RS	560237	2.12503664359693	-2.27774546883665	0.413539561698079	-5.50792639882809	3.63085142260088e-08	0.000177548634565183	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophorhabdaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
139	OTU	A	RS	833317	7.85806078287743	3.30063250206071	0.498956130384392	6.61507555687897	3.71362018922443e-11	1.81596027253075e-07	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified	Reference	Microbial	Firmicutes
140	OTU	A	RS	319944	8.05327033479583	1.58305144182059	0.310613448499001	5.09653219933161	3.45931746605844e-07	0.00169160624090258	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
141	OTU	A	RS	871956	1.3431189082195	-7.52706869064716	1.44679681595247	-5.20257482436597	1.96546184188542e-07	0.000961110840681973	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Gammaproteobacteria
142	OTU	A	RS	217880	1.99792872287742	2.38740192983341	0.467667583208875	5.10491215459576	3.30948216315684e-07	0.0016183367777837	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
143	OTU	A	RS	578382	3.17962879833056	-2.6568497306296	0.432476138400878	-6.14334409397374	8.08019791611061e-10	3.95121678097809e-06	Bacteria	Chlorobi	BSV26	PK329	unclassified	unclassified	unclassified	Reference	Microbial	Chlorobi
144	OTU	A	RS	927380	8.38756536640146	-1.98179275393726	0.368237852403535	-5.38182791639113	7.37332359186184e-08	0.000360555523642044	Bacteria	Planctomycetes	Phycisphaerae	WD2101	unclassified	unclassified	unclassified	Reference	Microbial	Planctomycetes
145	OTU	A	RS	687940	5.20650955978771	5.22622443659555	1.03292687988798	5.05962671545765	4.20078037827764e-07	0.00205418160497776	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	unclassified	Reference	Microbial	Proteobacteria.Gammaproteobacteria
146	OTU	A	RS	91695	2.97467236743099	1.82172604391975	0.366096526753032	4.97608119934087	6.48844378421625e-07	0.00317284901048175	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Isosphaeraceae	unclassified	unclassified	Reference	Microbial	Planctomycetes
147	OTU	A	RS	580203	14.831185245456	-2.6016166412133	0.335954852824167	-7.74394719809255	9.63770453706189e-15	4.71283751862326e-11	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	unclassified	unclassified	Reference	Microbial	Acidobacteria
148	OTU	A	RS	1068902	0.531690195195097	5.73742866585591	1.29136457924445	4.44291934134723	8.87464416112917e-06	0.0433970099479216	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	unclassified	Reference	Microbial	Actinobacteria
149	OTU	A	RS	1106173	1.62517674444009	-2.86591235785982	0.387740099285498	-7.39132311344878	1.45374866397872e-13	7.10883096685594e-10	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	unclassified	unclassified	Reference	Microbial	Acidobacteria
150	OTU	A	RS	1098866	0.843442487000331	6.76846629168685	1.08326600494635	6.24820335982213	4.1520086820248e-10	2.03033224551013e-06	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
151	OTU	A	RS	535450	3.66139525921561	-2.36817886503995	0.437807274050428	-5.40918117492761	6.33135550701788e-08	0.000309603284293175	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	unclassified	unclassified	Reference	Microbial	Acidobacteria
152	OTU	A	RS	810344	0.386696670069978	-5.20130611173256	1.08899917175931	-4.77622595738956	1.78615683338924e-06	0.00873430691527339	Bacteria	Acidobacteria	BPC102	B110	unclassified	unclassified	unclassified	Reference	Microbial	Acidobacteria
153	OTU	A	RS	247332	0.622583872746254	6.98033332030552	1.27441965374505	5.4772643373734	4.31951706789801e-08	0.000211224384620213	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
154	OTU	A	RS	811763	10.2059637993287	-2.13687401682848	0.384448199003167	-5.55828853502022	2.72432759847389e-08	0.000133219619565373	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Reference	Microbial	Bacteroidetes
155	OTU	A	RS	527719	2.50510764485178	-3.43878954609302	0.444010787479458	-7.74483333077154	9.57073029498395e-15	4.68008711424715e-11	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
156	OTU	A	RS	150587	18.4002533276331	-2.33560821162267	0.337433250072681	-6.92168958192353	4.462883544291e-12	2.1823500531583e-08	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
157	OTU	A	RS	546371	12.3034458798894	1.45592739590092	0.277592709588133	5.24483297151822	1.56423970114493e-07	0.000764913213859868	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
158	OTU	A	RS	250148	74.3151105428987	1.79465752791065	0.399096122982031	4.49680521700146	6.89821290448862e-06	0.0337322611029493	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
159	OTU	A	RS	224203	10.0079042804294	-2.22652699137603	0.288744253396571	-7.71106945050798	1.24767738652883e-14	6.10114242012597e-11	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus Solibacter	unclassified	Reference	Microbial	Acidobacteria
160	OTU	A	RS	223808	3.28085348515486	-1.71796102660263	0.370152589965965	-4.64122384436266	3.46351675485755e-06	0.0169365969312534	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	Ellin515	unclassified	unclassified	Reference	Microbial	Verrucomicrobia
161	OTU	A	RS	104310	8.65657169473163	2.20632716850005	0.488170796065562	4.5195804138266	6.19623097830015e-06	0.0302995694838877	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
162	OTU	A	RS	38392	7.804182335658	-1.48603030428895	0.266000692056477	-5.5865655566544	2.31604144052836e-08	0.000113254426441837	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophorhabdaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
163	OTU	A	RS	812210	5.42622694180974	-2.86612863077565	0.449165460493155	-6.38100852106665	1.75925517518875e-10	8.60275780667301e-07	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	unclassified	Reference	Microbial	Acidobacteria
164	OTU	A	RS	1088543	2.00976090007504	2.05035539962433	0.314617658298377	6.5169749552958	7.17393980763758e-11	3.50805656593477e-07	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
165	OTU	A	RS	1106130	4.11449478239912	2.64600193250176	0.530983989551571	4.9832047379364	6.25397155365438e-07	0.00305819208973699	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
166	OTU	A	RS	535678	116.214035228754	4.31644411286129	0.486276643669446	8.87651950603547	6.89850411408285e-19	3.37336851178651e-15	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
167	OTU	A	RS	864304	1.72599255974025	1.77906861541354	0.401357184189714	4.43263179405954	9.30897641642123e-06	0.0455208946762998	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
168	OTU	A	RS	542613	27.4156498278792	-2.50686681256979	0.267388900574163	-9.37535854026402	6.89410543550132e-21	3.37121755796015e-17	Bacteria	Acidobacteria	BPC102	B110	unclassified	unclassified	unclassified	Reference	Microbial	Acidobacteria
169	OTU	A	RS	4344472	3.66073375590726	-2.64627897925037	0.456265375434932	-5.79986806302762	6.63671158483827e-09	3.24535196498592e-05	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	unclassified	unclassified	Reference	Microbial	Acidobacteria
170	OTU	A	RS	512378	0.842290421913973	3.32327223466328	0.583502170690893	5.69538966877942	1.23090464182621e-08	6.01912369853016e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
171	OTU	A	RS	532962	2.13181845634958	6.46345104974692	1.21891241288933	5.30263781170779	1.14141239185817e-07	0.000558150659618644	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
